I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,gene,sample
0.04697621394242949,0.08683309239319359,0.0013170234,0.039805441641491246,0.05,0.0007237240743928211,0.08683309239319359,0.039805441641491246,0.05,FCGR3A,HCC22-088-P3-S1_A
0.5720244816192835,0.0,0.00011878352,0.0,0.001,0.00014651891791435273,0.0,0.0,0.001,KRT5,HCC22-088-P3-S2
0.4341088519805817,0.0,0.00011878352,0.0,0.001,0.00014171940578862948,0.0,0.0,0.001,VIM,HCC22-088-P3-S2
0.3831661693538562,0.0,0.00011878352,0.0,0.001,0.00012920811727525509,0.0,0.0,0.001,CD19,HCC22-088-P3-S2
0.3807615119461788,0.0,0.00011878352,0.0,0.001,0.00011837842596832334,0.0,0.0,0.001,CD4,HCC22-088-P3-S2
0.35849092482194517,0.0,0.00011878352,0.0,0.001,0.00011008268617878039,0.0,0.0,0.001,ACTA2,HCC22-088-P3-S2
0.35663876757924534,0.0,0.00011878352,0.0,0.001,0.00011569693959421341,0.0,0.0,0.001,CD14,HCC22-088-P3-S2
0.35347710257405673,0.0,0.00011878352,0.0,0.001,0.0001150025456431835,0.0,0.0,0.001,EPCAM,HCC22-088-P3-S2
0.34912118135982295,0.0,0.00011878352,0.0,0.001,0.00010974971142410749,0.0,0.0,0.001,CD3E,HCC22-088-P3-S2
0.33059420277651214,0.0,0.00011878352,0.0,0.001,0.00011477003216842716,0.0,0.0,0.001,CD68,HCC22-088-P3-S2
0.325255653820272,0.0,0.00011878352,0.0,0.001,0.00011142805046306014,0.0,0.0,0.001,BCL2,HCC22-088-P3-S2
0.3219550815016154,0.0,0.00011878352,0.0,0.001,0.00010046649578837742,0.0,0.0,0.001,CD163,HCC22-088-P3-S2
0.31617755830856337,0.0,0.00011878352,0.0,0.001,0.00010078234095303929,0.0,0.0,0.001,PECAM1,HCC22-088-P3-S2
0.289798870596668,0.0,0.00011878352,0.0,0.001,9.996643037840881e-05,0.0,0.0,0.001,PCNA,HCC22-088-P3-S2
0.2690793119517077,0.0,0.00011878352,0.0,0.001,0.00010259523506386121,0.0,0.0,0.001,ITGAM,HCC22-088-P3-S2
0.26698512860912077,0.0,0.00011878352,0.0,0.001,0.00010491850025810397,0.0,0.0,0.001,PDCD1,HCC22-088-P3-S2
0.2661675409742357,0.0,0.00011878352,0.0,0.001,0.00010015352301854704,0.0,0.0,0.001,CCR7,HCC22-088-P3-S2
0.2637277878549565,0.0,0.00011878352,0.0,0.001,0.00011924588427394267,0.0,0.0,0.001,CR2,HCC22-088-P3-S2
0.22867288158307136,0.0,0.00011878352,0.0,0.001,9.564053554923134e-05,0.0,0.0,0.001,CD8A,HCC22-088-P3-S2
0.2151591962641967,0.0,0.00011878352,0.0,0.001,8.65742500135153e-05,0.0,0.0,0.001,SDC1,HCC22-088-P3-S2
0.20538343973684073,0.0,0.00011878352,0.0,0.001,9.191078332114943e-05,0.0,0.0,0.001,CD27,HCC22-088-P3-S2
0.18546753564575272,0.0,0.00011878352,0.0,0.001,8.089902625712923e-05,0.0,0.0,0.001,ITGAX,HCC22-088-P3-S2
0.17807576669831635,0.0,0.00011878352,0.0,0.001,8.297179273373418e-05,0.0,0.0,0.001,MS4A1,HCC22-088-P3-S2
0.14313143607599987,0.0,0.00011878352,0.0,0.001,8.378299881601834e-05,0.0,0.0,0.001,CXCR5,HCC22-088-P3-S2
0.10554994823367429,0.0,0.00011878352,0.0,0.001,7.5569695977731e-05,0.0,0.0,0.001,CD274,HCC22-088-P3-S2
0.06364922685858983,2.307494195719073e-09,0.00011878352,2.4980018054066022e-14,0.001,7.07137041823562e-05,2.399793963547836e-09,2.4980018054066022e-14,0.001,FCGR3A,HCC22-088-P3-S2
0.06243804367253687,4.479054682704486e-09,0.00011878352,4.6629367034256575e-15,0.001,6.411185442026442e-05,4.479054682704486e-09,4.849454171562684e-15,0.001,PAX5,HCC22-088-P3-S2
0.3633960882974221,0.0,0.0008289693,0.0,0.001,0.0007123832938577362,0.0,0.0,0.0011818181818181819,KRT5,HCC22-088-P4-S1
0.3607818063555187,0.0,0.0008289693,0.0,0.001,0.0006989773005115055,0.0,0.0,0.0011818181818181819,EPCAM,HCC22-088-P4-S1
0.3229590887134417,0.0,0.0008289693,0.0,0.001,0.0007350860471429247,0.0,0.0,0.0011818181818181819,VIM,HCC22-088-P4-S1
0.301632945949244,0.0,0.0008289693,0.0,0.001,0.0006723042757054836,0.0,0.0,0.0011818181818181819,ACTA2,HCC22-088-P4-S1
0.28318639356438613,0.0,0.0008289693,0.0,0.001,0.0005714819589033252,0.0,0.0,0.0011818181818181819,CR2,HCC22-088-P4-S1
0.25620051380729675,0.0,0.0008289693,0.0,0.001,0.0005789661939599761,0.0,0.0,0.0011818181818181819,CD27,HCC22-088-P4-S1
0.2494737382568606,0.0,0.0008289693,0.0,0.001,0.0006494699192625786,0.0,0.0,0.0011818181818181819,CD68,HCC22-088-P4-S1
0.24618406754824465,0.0,0.0008289693,0.0,0.001,0.0005912169712487612,0.0,0.0,0.0011818181818181819,CD8A,HCC22-088-P4-S1
0.21920074730180028,8.992806499463768e-15,0.0008289693,0.0,0.001,0.000624034452711966,2.5979218776228663e-14,0.0,0.0011818181818181819,BCL2,HCC22-088-P4-S1
0.2003689604815872,1.1964873536385312e-12,0.0008289693,1.1102230246251565e-16,0.001,0.0005902220641319631,3.110867119460181e-12,2.8865798640254066e-16,0.0011818181818181819,SDC1,HCC22-088-P4-S1
0.1869192039966933,3.0293212383014634e-11,0.0008289693,1.7763568394002505e-15,0.001,0.0005584656949229523,7.160213835985277e-11,3.848773152033876e-15,0.0011818181818181819,CD14,HCC22-088-P4-S1
0.18173784245613103,9.93617410571801e-11,0.0008289693,6.994405055138486e-15,0.001,0.0005610861347173575,2.1528377229055687e-10,1.3988810110276972e-14,0.0011818181818181819,PECAM1,HCC22-088-P4-S1
0.17327077250698383,6.465771251740193e-10,0.0008289693,8.570921750106208e-14,0.001,0.0005497538387341126,1.2931542503480387e-09,1.5917426107340102e-13,0.0011818181818181819,CD19,HCC22-088-P4-S1
0.16561572256280413,3.2692173412840475e-09,0.0008289693,1.6653345369377348e-15,0.001,0.00044330838307736026,6.071403633813232e-09,3.848773152033876e-15,0.0011818181818181819,CCR7,HCC22-088-P4-S1
0.16216395849931522,6.6376796281630845e-09,0.0008289693,9.564571357145724e-13,0.001,0.0005306482280079711,1.150531135548268e-08,1.6578590352385922e-12,0.0011818181818181819,PCNA,HCC22-088-P4-S1
0.16165431832100505,7.360599352246311e-09,0.0008289693,1.1278755707166965e-12,0.001,0.0005331570574758065,1.1960973947400255e-08,1.832797802414632e-12,0.0011818181818181819,CD4,HCC22-088-P4-S1
0.16037715804483407,9.524519173353951e-09,0.0008289693,3.774314194515682e-12,0.001,0.0005494346957723571,1.4566911676894279e-08,5.451787169855986e-12,0.0011818181818181819,ITGAM,HCC22-088-P4-S1
0.1554983857337243,2.504746321463358e-08,0.0008289693,2.132405363397538e-12,0.001,0.0005028359981648983,3.6179669087804065e-08,3.261325849902117e-12,0.0011818181818181819,CD163,HCC22-088-P4-S1
0.14355241869207436,2.37599751651274e-07,0.0008289693,7.208323937746286e-10,0.001,0.0005758829736138688,3.251365022596381e-07,9.864022230600182e-10,0.0011818181818181819,CD3E,HCC22-088-P4-S1
0.14051258722336415,4.101280917101491e-07,0.0008289693,3.641968060463796e-08,0.001,0.0006835825692204171,5.331665192231937e-07,4.734558478602935e-08,0.0011818181818181819,ITGAX,HCC22-088-P4-S1
0.0910635794132331,0.0006567394753886902,0.0008289693,1.8379506679711e-05,0.001,0.0004975401463188552,0.0008131060171479021,2.275557969868981e-05,0.0011818181818181819,FCGR3A,HCC22-088-P4-S1
0.079106259510956,0.002573268982411947,0.0008289693,0.00015525318406017785,0.001,0.00047287978136853834,0.00304113607012321,0.0001834810357074829,0.0011818181818181819,MS4A1,HCC22-088-P4-S1
0.05727119805187053,0.02070811908722192,0.0008289693,0.00500083044436006,0.015,0.0004763426657028962,0.023409178098598694,0.005653112676233112,0.016956521739130436,PDCD1,HCC22-088-P4-S1
0.04060370125080861,0.07208433900835232,0.0008289693,0.016024361695746836,0.023,0.00036619696924190305,0.07809136725904833,0.017359725170392405,0.024916666666666663,CD274,HCC22-088-P4-S1
0.026136067267920744,0.16904377536482573,0.0008289693,0.10460139435831595,0.099,0.00043257950291471193,0.17580552637941876,0.10878545013264858,0.10296,CXCR5,HCC22-088-P4-S1
-0.007491668549509044,0.41682979286887684,0.0008289693,0.3748367656051782,0.371,0.00047034996293374956,0.41682979286887684,0.3748367656051782,0.371,PAX5,HCC22-088-P4-S1
0.40390659981073224,0.0,0.000112471345,0.0,0.001,0.00011461910951995267,0.0,0.0,0.001,KRT5,HCC22-088-P4-S2
0.35096586804503754,0.0,0.000112471345,0.0,0.001,0.00011018419311354852,0.0,0.0,0.001,VIM,HCC22-088-P4-S2
0.29174037753952087,0.0,0.000112471345,0.0,0.001,9.319930943109602e-05,0.0,0.0,0.001,CD163,HCC22-088-P4-S2
0.2901056898425133,0.0,0.000112471345,0.0,0.001,9.321389706326622e-05,0.0,0.0,0.001,SDC1,HCC22-088-P4-S2
0.24476451914501995,0.0,0.000112471345,0.0,0.001,8.595825618228862e-05,0.0,0.0,0.001,CD68,HCC22-088-P4-S2
0.23322530855124762,0.0,0.000112471345,0.0,0.001,8.609940853312735e-05,0.0,0.0,0.001,CD19,HCC22-088-P4-S2
0.22865417745425345,0.0,0.000112471345,0.0,0.001,8.322134430379493e-05,0.0,0.0,0.001,ACTA2,HCC22-088-P4-S2
0.22644876153326143,0.0,0.000112471345,0.0,0.001,8.531045257706614e-05,0.0,0.0,0.001,PCNA,HCC22-088-P4-S2
0.22485450596213075,0.0,0.000112471345,0.0,0.001,8.377480730220196e-05,0.0,0.0,0.001,CD14,HCC22-088-P4-S2
0.20740709474226024,0.0,0.000112471345,0.0,0.001,9.024916346287111e-05,0.0,0.0,0.001,ITGAM,HCC22-088-P4-S2
0.18582145036897485,0.0,0.000112471345,0.0,0.001,9.253372904248195e-05,0.0,0.0,0.001,CD8A,HCC22-088-P4-S2
0.18221059299766046,0.0,0.000112471345,0.0,0.001,7.910274994170566e-05,0.0,0.0,0.001,BCL2,HCC22-088-P4-S2
0.15946148369712437,0.0,0.000112471345,0.0,0.001,8.094936407551138e-05,0.0,0.0,0.001,CR2,HCC22-088-P4-S2
0.14990972108897366,0.0,0.000112471345,0.0,0.001,7.489740000176989e-05,0.0,0.0,0.001,CD3E,HCC22-088-P4-S2
0.14744111956659545,0.0,0.000112471345,0.0,0.001,7.546627662280632e-05,0.0,0.0,0.001,PECAM1,HCC22-088-P4-S2
0.14528659561467946,0.0,0.000112471345,0.0,0.001,7.361291577516762e-05,0.0,0.0,0.001,EPCAM,HCC22-088-P4-S2
0.13848552870790065,0.0,0.000112471345,0.0,0.001,7.549464982697133e-05,0.0,0.0,0.001,CD4,HCC22-088-P4-S2
0.1334881632298038,0.0,0.000112471345,0.0,0.001,6.97693684605978e-05,0.0,0.0,0.001,CCR7,HCC22-088-P4-S2
0.12398473516979584,0.0,0.000112471345,0.0,0.001,7.692594409423752e-05,0.0,0.0,0.001,CD27,HCC22-088-P4-S2
