I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,protein,sample,feature
0.17985397145402893,2.556966870459476e-07,0.0013170234,4.010928367215172e-09,0.005,0.0009985745041882932,2.8868980795510214e-07,4.5284675113719684e-09,0.005303030303030303,PCNA-1,HCC22-088-P3-S1_A,PCNA
0.1305788170783069,0.00012405526676351197,0.0013170234,7.122133194426006e-06,0.005,0.0009122515618446293,0.00013568544802259122,7.789833181403444e-06,0.005303030303030303,mouse_IgG2bk,HCC22-088-P3-S1_A,mouse_IgG2bk
0.12180315155896268,0.0003103690616448329,0.0013170234,8.806408951844702e-06,0.005,0.000809020202663443,0.0003291793078051258,9.340130706501958e-06,0.005303030303030303,PAX5-1,HCC22-088-P3-S1_A,PAX5
0.06209971727366919,0.03776368416757803,0.0013170234,0.021667927251847963,0.02,0.0008671130180037782,0.03887438076074209,0.022305219229843493,0.020588235294117647,CD274-1,HCC22-088-P3-S1_A,CD274
0.048838724197170315,0.07899862522733059,0.0013170234,0.04573519619546451,0.05,0.0008321447411462722,0.07899862522733059,0.04573519619546451,0.05,CEACAM8-1,HCC22-088-P3-S1_A,CEACAM8
0.8629522684981241,0.0,0.00011878352,0.0,0.005,0.00016030589892412493,0.0,0.0,0.005,KRT5-1,HCC22-088-P3-S2,KRT5
0.7888791564937493,0.0,0.00011878352,0.0,0.005,0.0001614598055094121,0.0,0.0,0.005,BCL2-1,HCC22-088-P3-S2,BCL2
0.7753277985413127,0.0,0.00011878352,0.0,0.005,0.00016434161040778213,0.0,0.0,0.005,ACTA2-1,HCC22-088-P3-S2,ACTA2
0.7555420571214218,0.0,0.00011878352,0.0,0.005,0.0001823262947729556,0.0,0.0,0.005,CD19-1,HCC22-088-P3-S2,CD19
0.7269231886036197,0.0,0.00011878352,0.0,0.005,0.0001511108139814527,0.0,0.0,0.005,HLA-DRA,HCC22-088-P3-S2,HLA
0.6932609022624658,0.0,0.00011878352,0.0,0.005,0.00016390042814812852,0.0,0.0,0.005,PCNA-1,HCC22-088-P3-S2,PCNA
0.69270019851666,0.0,0.00011878352,0.0,0.005,0.00013961850970312955,0.0,0.0,0.005,VIM-1,HCC22-088-P3-S2,VIM
0.6832296692556715,0.0,0.00011878352,0.0,0.005,0.0001644128833661988,0.0,0.0,0.005,PTPRC-2,HCC22-088-P3-S2,PTPRC
0.62847916807627,0.0,0.00011878352,0.0,0.005,0.0001283810550882593,0.0,0.0,0.005,CD14-1,HCC22-088-P3-S2,CD14
0.6159769777471233,0.0,0.00011878352,0.0,0.005,0.00017270160413694857,0.0,0.0,0.005,CD68-1,HCC22-088-P3-S2,CD68
0.584924034294581,0.0,0.00011878352,0.0,0.005,0.0001541874060503306,0.0,0.0,0.005,CD40-1,HCC22-088-P3-S2,CD40
0.5760493797851428,0.0,0.00011878352,0.0,0.005,0.00014277070121090452,0.0,0.0,0.005,CD3E-1,HCC22-088-P3-S2,CD3E
0.5254521877942929,0.0,0.00011878352,0.0,0.005,0.000163677733232133,0.0,0.0,0.005,CR2-1,HCC22-088-P3-S2,CR2
0.5217193976555284,0.0,0.00011878352,0.0,0.005,0.0001330615463514348,0.0,0.0,0.005,PDCD1-1,HCC22-088-P3-S2,PDCD1
0.508167154649667,0.0,0.00011878352,0.0,0.005,0.00013677984751700063,0.0,0.0,0.005,SDC1-1,HCC22-088-P3-S2,SDC1
0.5043576271696733,0.0,0.00011878352,0.0,0.005,0.00013946938732774857,0.0,0.0,0.005,CD163-1,HCC22-088-P3-S2,CD163
0.46840800594512655,0.0,0.00011878352,0.0,0.005,0.00012474686664262332,0.0,0.0,0.005,CD4-1,HCC22-088-P3-S2,CD4
0.46829399270054023,0.0,0.00011878352,0.0,0.005,0.00011452676343485768,0.0,0.0,0.005,CD8A-1,HCC22-088-P3-S2,CD8A
0.44558317479395704,0.0,0.00011878352,0.0,0.005,0.00011536845702679678,0.0,0.0,0.005,CCR7-1,HCC22-088-P3-S2,CCR7
0.41700212743534876,0.0,0.00011878352,0.0,0.005,0.00011191816868515171,0.0,0.0,0.005,PTPRC-1,HCC22-088-P3-S2,PTPRC
0.41266154372568314,0.0,0.00011878352,0.0,0.005,0.0001253823050786104,0.0,0.0,0.005,EPCAM-1,HCC22-088-P3-S2,EPCAM
0.4047684548588511,0.0,0.00011878352,0.0,0.005,0.0001275058784543417,0.0,0.0,0.005,rat_IgG2a,HCC22-088-P3-S2,rat_IgG2a
0.38607046501954817,0.0,0.00011878352,0.0,0.005,0.0001274253559481398,0.0,0.0,0.005,PECAM1-1,HCC22-088-P3-S2,PECAM1
0.3807258552731456,0.0,0.00011878352,0.0,0.005,0.0001210770790444863,0.0,0.0,0.005,ITGAM-1,HCC22-088-P3-S2,ITGAM
0.3726437190379973,0.0,0.00011878352,0.0,0.005,0.00014276841040509813,0.0,0.0,0.005,CD27-1,HCC22-088-P3-S2,CD27
0.36789456904182816,0.0,0.00011878352,0.0,0.005,9.625704699284216e-05,0.0,0.0,0.005,ITGAX-1,HCC22-088-P3-S2,ITGAX
0.27310383597300397,0.0,0.00011878352,0.0,0.005,9.526716146671212e-05,0.0,0.0,0.005,CEACAM8-1,HCC22-088-P3-S2,CEACAM8
0.2665314118618965,0.0,0.00011878352,0.0,0.005,0.00011514970338827522,0.0,0.0,0.005,mouse_IgG1k,HCC22-088-P3-S2,mouse_IgG1k
0.26372405814438643,0.0,0.00011878352,0.0,0.005,9.93628583177542e-05,0.0,0.0,0.005,mouse_IgG2a,HCC22-088-P3-S2,mouse_IgG2a
0.25767877773028686,0.0,0.00011878352,0.0,0.005,0.00010882277921467414,0.0,0.0,0.005,CXCR5-1,HCC22-088-P3-S2,CXCR5
0.25273982947859475,0.0,0.00011878352,0.0,0.005,0.00010989776747313175,0.0,0.0,0.005,MS4A1-1,HCC22-088-P3-S2,MS4A1
0.2327764349353746,0.0,0.00011878352,0.0,0.005,8.811908302420326e-05,0.0,0.0,0.005,CD274-1,HCC22-088-P3-S2,CD274
0.18666971049007136,0.0,0.00011878352,0.0,0.005,7.095378850234268e-05,0.0,0.0,0.005,FCGR3A-1,HCC22-088-P3-S2,FCGR3A
0.15251031720758196,0.0,0.00011878352,0.0,0.005,8.441750255277134e-05,0.0,0.0,0.005,PAX5-1,HCC22-088-P3-S2,PAX5
0.10171144724029194,0.0,0.00011878352,0.0,0.005,7.14846283956872e-05,0.0,0.0,0.005,mouse_IgG2bk,HCC22-088-P3-S2,mouse_IgG2bk
0.7200655586683063,0.0,0.0008289693,0.0,0.005,0.0009320218112808502,0.0,0.0,0.00603448275862069,KRT5-1,HCC22-088-P4-S1,KRT5
0.7017609458451933,0.0,0.0008289693,0.0,0.005,0.0010243101937691414,0.0,0.0,0.00603448275862069,EPCAM-1,HCC22-088-P4-S1,EPCAM
0.6557582665574262,0.0,0.0008289693,0.0,0.005,0.0009229330248742972,0.0,0.0,0.00603448275862069,ACTA2-1,HCC22-088-P4-S1,ACTA2
0.6078867226182467,0.0,0.0008289693,0.0,0.005,0.0009852026694226051,0.0,0.0,0.00603448275862069,CD68-1,HCC22-088-P4-S1,CD68
0.5961449448418614,0.0,0.0008289693,0.0,0.005,0.0009260968989373516,0.0,0.0,0.00603448275862069,VIM-1,HCC22-088-P4-S1,VIM
0.5954800125400986,0.0,0.0008289693,0.0,0.005,0.0009327795731986669,0.0,0.0,0.00603448275862069,CD8A-1,HCC22-088-P4-S1,CD8A
0.5101501064092255,0.0,0.0008289693,0.0,0.005,0.0008643549252793281,0.0,0.0,0.00603448275862069,HLA-DRA,HCC22-088-P4-S1,HLA
0.46623700820558006,0.0,0.0008289693,0.0,0.005,0.0007780050631161545,0.0,0.0,0.00603448275862069,BCL2-1,HCC22-088-P4-S1,BCL2
0.45448369037075337,0.0,0.0008289693,0.0,0.005,0.0008089123150805804,0.0,0.0,0.00603448275862069,CD27-1,HCC22-088-P4-S1,CD27
0.4402409230338077,0.0,0.0008289693,0.0,0.005,0.000817063784721085,0.0,0.0,0.00603448275862069,CD3E-1,HCC22-088-P4-S1,CD3E
0.3742751268253575,0.0,0.0008289693,0.0,0.005,0.0006408558777126385,0.0,0.0,0.00603448275862069,ITGAX-1,HCC22-088-P4-S1,ITGAX
0.3355740755131455,0.0,0.0008289693,0.0,0.005,0.0007472478364941251,0.0,0.0,0.00603448275862069,SDC1-1,HCC22-088-P4-S1,SDC1
0.30860120387855194,0.0,0.0008289693,0.0,0.005,0.0006990140774669156,0.0,0.0,0.00603448275862069,PECAM1-1,HCC22-088-P4-S1,PECAM1
0.30412265249784526,0.0,0.0008289693,0.0,0.005,0.0006572430362894742,0.0,0.0,0.00603448275862069,rat_IgG2a,HCC22-088-P4-S1,rat_IgG2a
0.3026264834401374,0.0,0.0008289693,0.0,0.005,0.0006349455835249693,0.0,0.0,0.00603448275862069,ITGAM-1,HCC22-088-P4-S1,ITGAM
0.2930440113453169,0.0,0.0008289693,0.0,0.005,0.0006383045272156464,0.0,0.0,0.00603448275862069,CD14-1,HCC22-088-P4-S1,CD14
0.28318639356438524,0.0,0.0008289693,0.0,0.005,0.0006122714003775252,0.0,0.0,0.00603448275862069,CR2-1,HCC22-088-P4-S1,CR2
0.2809346420410841,0.0,0.0008289693,0.0,0.005,0.000816036833652246,0.0,0.0,0.00603448275862069,FCGR3A-1,HCC22-088-P4-S1,FCGR3A
0.27986364126691304,0.0,0.0008289693,0.0,0.005,0.0007529002354169333,0.0,0.0,0.00603448275862069,PCNA-1,HCC22-088-P4-S1,PCNA
0.2294377731754001,5.551115123125783e-16,0.0008289693,0.0,0.005,0.0005663325676174763,9.71445146547012e-16,0.0,0.00603448275862069,PTPRC-1,HCC22-088-P4-S1,PTPRC
0.22642647036000482,1.2212453270876722e-15,0.0008289693,0.0,0.005,0.0006337342476340865,2.035408878479454e-15,0.0,0.00603448275862069,CCR7-1,HCC22-088-P4-S1,CCR7
0.22035200624383852,6.661338147750939e-15,0.0008289693,0.0,0.005,0.0005791490546003298,1.0597583416876494e-14,0.0,0.00603448275862069,PTPRC-2,HCC22-088-P4-S1,PTPRC
0.20159104951342627,8.826273045769994e-13,0.0008289693,0.0,0.005,0.00045646066110463225,1.3431285069649992e-12,0.0,0.00603448275862069,CD40-1,HCC22-088-P4-S1,CD40
0.18063323095193895,1.274730321298989e-10,0.0008289693,0.0,0.005,0.0003978829983693296,1.8589817185610258e-10,0.0,0.00603448275862069,CD163-1,HCC22-088-P4-S1,CD163
0.17601918754388868,3.553152216895228e-10,0.0008289693,8.881784197001252e-16,0.005,0.0005023900002900701,4.974413103653319e-10,1.2434497875801752e-15,0.00603448275862069,CD4-1,HCC22-088-P4-S1,CD4
0.1732707725069839,6.465771251740193e-10,0.0008289693,1.6653345369377348e-15,0.005,0.0004782563285197204,8.703922838881029e-10,2.241796492031566e-15,0.00603448275862069,CD19-1,HCC22-088-P4-S1,CD19
0.1495965271144952,7.772293930674579e-08,0.0008289693,1.2878587085651816e-14,0.005,0.0004080909638590183,1.0075195836059639e-07,1.669446474065976e-14,0.00603448275862069,CD274-1,HCC22-088-P4-S1,CD274
0.09937307704376763,0.00023121543941473366,0.0008289693,1.5501118518779222e-06,0.005,0.00047816659815115684,0.0002890192992684171,1.9376398148474028e-06,0.00603448275862069,PDCD1-1,HCC22-088-P4-S1,PDCD1
0.07910625951095597,0.002573268982411947,0.0008289693,3.157755570881715e-05,0.005,0.0003987767082244837,0.00310566946153166,3.811084309684828e-05,0.00603448275862069,MS4A1-1,HCC22-088-P4-S1,MS4A1
0.06833604761241241,0.007682831907991905,0.0008289693,0.0011064766757954425,0.01,0.0004924241067599719,0.008963303892657223,0.001290889455094683,0.011666666666666667,CXCR5-1,HCC22-088-P4-S1,CXCR5
0.030329270717551322,0.1348856215772125,0.0008289693,0.051459140799617886,0.06,0.0003748908492083201,0.15229021790975605,0.058099029935052456,0.06774193548387097,CEACAM8-1,HCC22-088-P4-S1,CEACAM8
0.0018378676020422398,0.4546094513897403,0.0008289693,0.43339590669220773,0.445,0.0005038918730398751,0.4679803176070856,0.43339590669220773,0.445,mouse_IgG1k,HCC22-088-P4-S1,mouse_IgG1k
-0.0024574913933297546,0.48597491465880305,0.0008289693,0.4229948481859411,0.4,0.0004178650635894315,0.48597491465880305,0.43339590669220773,0.411764705882353,mouse_IgG2a,HCC22-088-P4-S1,mouse_IgG2a
-0.007491668549509056,0.41682979286887667,0.0008289693,0.35128039494984004,0.36,0.0004847081094298227,0.4420922045578995,0.37257011585589095,0.38181818181818183,PAX5-1,HCC22-088-P4-S1,PAX5
-0.029285360181409356,0.16678436619225817,0.0008289693,0.07217676780396413,0.075,0.00047803326576044994,0.18242040052278238,0.07894333978558578,0.08203125,mouse_IgG2bk,HCC22-088-P4-S1,mouse_IgG2bk
0.8144681983103086,0.0,0.000112471345,0.0,0.005,0.0001812811951147285,0.0,0.0,0.005147058823529412,KRT5-1,HCC22-088-P4-S2,KRT5
0.7175832599385917,0.0,0.000112471345,0.0,0.005,0.0001253596268809401,0.0,0.0,0.005147058823529412,ACTA2-1,HCC22-088-P4-S2,ACTA2
0.712604303460236,0.0,0.000112471345,0.0,0.005,0.00014735479745405476,0.0,0.0,0.005147058823529412,SDC1-1,HCC22-088-P4-S2,SDC1
0.6588333132775576,0.0,0.000112471345,0.0,0.005,0.00018548281129961576,0.0,0.0,0.005147058823529412,VIM-1,HCC22-088-P4-S2,VIM
0.5865171920088256,0.0,0.000112471345,0.0,0.005,0.00014520520862596072,0.0,0.0,0.005147058823529412,CD163-1,HCC22-088-P4-S2,CD163
0.5659794227923894,0.0,0.000112471345,0.0,0.005,0.0001417596080806215,0.0,0.0,0.005147058823529412,PCNA-1,HCC22-088-P4-S2,PCNA
0.5561789542254713,0.0,0.000112471345,0.0,0.005,0.00012845694299920882,0.0,0.0,0.005147058823529412,CD68-1,HCC22-088-P4-S2,CD68
0.5436836563385736,0.0,0.000112471345,0.0,0.005,0.00013146180453830269,0.0,0.0,0.005147058823529412,CD14-1,HCC22-088-P4-S2,CD14
0.5093636844615783,0.0,0.000112471345,0.0,0.005,0.00011584413444342467,0.0,0.0,0.005147058823529412,HLA-DRA,HCC22-088-P4-S2,HLA
0.4523913284060015,0.0,0.000112471345,0.0,0.005,9.951790294767835e-05,0.0,0.0,0.005147058823529412,BCL2-1,HCC22-088-P4-S2,BCL2
0.4428275277623978,0.0,0.000112471345,0.0,0.005,0.00012619427199582787,0.0,0.0,0.005147058823529412,CD8A-1,HCC22-088-P4-S2,CD8A
0.43949022624692263,0.0,0.000112471345,0.0,0.005,0.0001206018615474802,0.0,0.0,0.005147058823529412,CD19-1,HCC22-088-P4-S2,CD19
0.3751248847819049,0.0,0.000112471345,0.0,0.005,0.00010903860257880557,0.0,0.0,0.005147058823529412,PECAM1-1,HCC22-088-P4-S2,PECAM1
0.35002789865426126,0.0,0.000112471345,0.0,0.005,0.00010525528786882349,0.0,0.0,0.005147058823529412,EPCAM-1,HCC22-088-P4-S2,EPCAM
0.3455442174153731,0.0,0.000112471345,0.0,0.005,0.00010663531958107952,0.0,0.0,0.005147058823529412,CD3E-1,HCC22-088-P4-S2,CD3E
0.3109884974934315,0.0,0.000112471345,0.0,0.005,7.639381286804562e-05,0.0,0.0,0.005147058823529412,ITGAX-1,HCC22-088-P4-S2,ITGAX
0.30956294514550875,0.0,0.000112471345,0.0,0.005,0.00011922860942172208,0.0,0.0,0.005147058823529412,CR2-1,HCC22-088-P4-S2,CR2
0.2514934941913186,0.0,0.000112471345,0.0,0.005,0.00010785642812517097,0.0,0.0,0.005147058823529412,CD40-1,HCC22-088-P4-S2,CD40
0.24097708826085054,0.0,0.000112471345,0.0,0.005,9.764713640243787e-05,0.0,0.0,0.005147058823529412,ITGAM-1,HCC22-088-P4-S2,ITGAM
0.23418820640319346,0.0,0.000112471345,0.0,0.005,8.905456749465114e-05,0.0,0.0,0.005147058823529412,CD27-1,HCC22-088-P4-S2,CD27
0.23416511820108474,0.0,0.000112471345,0.0,0.005,7.728556409605348e-05,0.0,0.0,0.005147058823529412,CCR7-1,HCC22-088-P4-S2,CCR7
0.2125650433779665,0.0,0.000112471345,0.0,0.005,9.00523528768147e-05,0.0,0.0,0.005147058823529412,PTPRC-1,HCC22-088-P4-S2,PTPRC
0.19966278390904962,0.0,0.000112471345,0.0,0.005,9.508152915821367e-05,0.0,0.0,0.005147058823529412,CD4-1,HCC22-088-P4-S2,CD4
0.16897642323500003,0.0,0.000112471345,0.0,0.005,8.968264791083089e-05,0.0,0.0,0.005147058823529412,PDCD1-1,HCC22-088-P4-S2,PDCD1
0.14604335336770027,0.0,0.000112471345,0.0,0.005,8.47976728772266e-05,0.0,0.0,0.005147058823529412,rat_IgG2a,HCC22-088-P4-S2,rat_IgG2a
0.12050358436028524,0.0,0.000112471345,0.0,0.005,5.477017898878931e-05,0.0,0.0,0.005147058823529412,CEACAM8-1,HCC22-088-P4-S2,CEACAM8
0.09329644974782965,0.0,0.000112471345,0.0,0.005,7.462730382429683e-05,0.0,0.0,0.005147058823529412,mouse_IgG2bk,HCC22-088-P4-S2,mouse_IgG2bk
0.08785087957358456,0.0,0.000112471345,0.0,0.005,6.844452954159987e-05,0.0,0.0,0.005147058823529412,CD274-1,HCC22-088-P4-S2,CD274
0.07858192396875176,5.4511950509095186e-14,0.000112471345,0.0,0.005,6.600469431844471e-05,6.579028509718383e-14,0.0,0.005147058823529412,CXCR5-1,HCC22-088-P4-S2,CXCR5
0.07453200061192407,9.094947017729282e-13,0.000112471345,0.0,0.005,6.256591344455538e-05,1.0610771520684163e-12,0.0,0.005147058823529412,FCGR3A-1,HCC22-088-P4-S2,FCGR3A
0.05688495235696642,3.64818092402075e-08,0.000112471345,6.724443224470633e-11,0.005,7.684938257780678e-05,4.11891394647504e-08,7.592113317950715e-11,0.005147058823529412,mouse_IgG2a,HCC22-088-P4-S2,mouse_IgG2a
0.05277751625143146,2.9203130413879563e-07,0.000112471345,4.841347767126081e-09,0.005,8.352824288562764e-05,3.194092389018077e-07,5.295224120294151e-09,0.005147058823529412,MS4A1-1,HCC22-088-P4-S2,MS4A1
0.042773256377002265,2.5273532740510696e-05,0.000112471345,1.2188795084355775e-08,0.005,5.922003696142183e-05,2.6805261997511344e-05,1.2927509937953094e-08,0.005147058823529412,PAX5-1,HCC22-088-P4-S2,PAX5
0.026638247146844738,0.005676105218806349,0.000112471345,0.0004084291607503454,0.005,6.997271032447513e-05,0.005843049489947712,0.00042044178312535555,0.005147058823529412,PTPRC-2,HCC22-088-P4-S2,PTPRC
0.017600085927015126,0.04653400809764485,0.000112471345,0.00951233847007571,0.025,5.1153392095788525e-05,0.04653400809764485,0.00951233847007571,0.025,mouse_IgG1k,HCC22-088-P4-S2,mouse_IgG1k
0.7977704524047123,0.0,0.00023353125,0.0,0.005,0.0003355202079515527,0.0,0.0,0.0054687500000000005,KRT5-1,HCC22-088-P4-S2_1i_rep,KRT5
0.784640678513074,0.0,0.00023353125,0.0,0.005,0.00036449005038356714,0.0,0.0,0.0054687500000000005,ACTA2-1,HCC22-088-P4-S2_1i_rep,ACTA2
0.7624587991818964,0.0,0.00023353125,0.0,0.005,0.0003779606317493129,0.0,0.0,0.0054687500000000005,SDC1-1,HCC22-088-P4-S2_1i_rep,SDC1
0.6139493346895192,0.0,0.00023353125,0.0,0.005,0.00025032791708191454,0.0,0.0,0.0054687500000000005,VIM-1,HCC22-088-P4-S2_1i_rep,VIM
0.6111923504438088,0.0,0.00023353125,0.0,0.005,0.0002855054772123749,0.0,0.0,0.0054687500000000005,PCNA-1,HCC22-088-P4-S2_1i_rep,PCNA
0.45703316833421587,0.0,0.00023353125,0.0,0.005,0.0002668727389706881,0.0,0.0,0.0054687500000000005,CD163-1,HCC22-088-P4-S2_1i_rep,CD163
0.4484916263518692,0.0,0.00023353125,0.0,0.005,0.00021017778905764063,0.0,0.0,0.0054687500000000005,CD19-1,HCC22-088-P4-S2_1i_rep,CD19
0.4460870268611472,0.0,0.00023353125,0.0,0.005,0.00024092653665656527,0.0,0.0,0.0054687500000000005,BCL2-1,HCC22-088-P4-S2_1i_rep,BCL2
0.4314202786597438,0.0,0.00023353125,0.0,0.005,0.00021500690142214093,0.0,0.0,0.0054687500000000005,CD14-1,HCC22-088-P4-S2_1i_rep,CD14
0.4171762364325678,0.0,0.00023353125,0.0,0.005,0.0002449091628850142,0.0,0.0,0.0054687500000000005,CD68-1,HCC22-088-P4-S2_1i_rep,CD68
0.3530733015445127,0.0,0.00023353125,0.0,0.005,0.00018022709108634868,0.0,0.0,0.0054687500000000005,CD27-1,HCC22-088-P4-S2_1i_rep,CD27
0.3515566706572872,0.0,0.00023353125,0.0,0.005,0.00019745001707630925,0.0,0.0,0.0054687500000000005,CD40-1,HCC22-088-P4-S2_1i_rep,CD40
0.3260625744029052,0.0,0.00023353125,0.0,0.005,0.00024467000634460166,0.0,0.0,0.0054687500000000005,CCR7-1,HCC22-088-P4-S2_1i_rep,CCR7
0.3217923937621189,0.0,0.00023353125,0.0,0.005,0.00021167511259610703,0.0,0.0,0.0054687500000000005,PECAM1-1,HCC22-088-P4-S2_1i_rep,PECAM1
0.31428529179048575,0.0,0.00023353125,0.0,0.005,0.00019488789685851812,0.0,0.0,0.0054687500000000005,CD4-1,HCC22-088-P4-S2_1i_rep,CD4
0.2915816406106687,0.0,0.00023353125,0.0,0.005,0.0001591909373956741,0.0,0.0,0.0054687500000000005,CD3E-1,HCC22-088-P4-S2_1i_rep,CD3E
0.27907156208900946,0.0,0.00023353125,0.0,0.005,0.0001775085668052664,0.0,0.0,0.0054687500000000005,CR2-1,HCC22-088-P4-S2_1i_rep,CR2
0.273417614858106,0.0,0.00023353125,0.0,0.005,0.0002091810723906073,0.0,0.0,0.0054687500000000005,EPCAM-1,HCC22-088-P4-S2_1i_rep,EPCAM
0.2657370940616627,0.0,0.00023353125,0.0,0.005,0.00018667973358108382,0.0,0.0,0.0054687500000000005,ITGAM-1,HCC22-088-P4-S2_1i_rep,ITGAM
0.26366237479252713,0.0,0.00023353125,0.0,0.005,0.00015543982942876338,0.0,0.0,0.0054687500000000005,CD8A-1,HCC22-088-P4-S2_1i_rep,CD8A
0.26195780236156696,0.0,0.00023353125,0.0,0.005,0.00017156954006546156,0.0,0.0,0.0054687500000000005,ITGAX-1,HCC22-088-P4-S2_1i_rep,ITGAX
0.25608990988298636,0.0,0.00023353125,0.0,0.005,0.000153238062520022,0.0,0.0,0.0054687500000000005,PTPRC-2,HCC22-088-P4-S2_1i_rep,PTPRC
0.24957681277686275,0.0,0.00023353125,0.0,0.005,0.00014557128658624128,0.0,0.0,0.0054687500000000005,PTPRC-1,HCC22-088-P4-S2_1i_rep,PTPRC
0.2445995335126091,0.0,0.00023353125,0.0,0.005,0.00016580355727923706,0.0,0.0,0.0054687500000000005,HLA-DRA,HCC22-088-P4-S2_1i_rep,HLA
0.22020123707947611,0.0,0.00023353125,0.0,0.005,0.00017766782886537264,0.0,0.0,0.0054687500000000005,PDCD1-1,HCC22-088-P4-S2_1i_rep,PDCD1
0.19383443080486717,0.0,0.00023353125,0.0,0.005,0.0001607655855803204,0.0,0.0,0.0054687500000000005,rat_IgG2a,HCC22-088-P4-S2_1i_rep,rat_IgG2a
0.1400495444662123,0.0,0.00023353125,0.0,0.005,0.00013271255113797884,0.0,0.0,0.0054687500000000005,CEACAM8-1,HCC22-088-P4-S2_1i_rep,CEACAM8
0.10370022214878939,4.8403503427607575e-12,0.00023353125,1.1102230246251565e-16,0.005,0.00016073045348307546,6.050437928450947e-12,1.3877787807814457e-16,0.0054687500000000005,MS4A1-1,HCC22-088-P4-S2_1i_rep,MS4A1
0.09002195038457389,1.6483499010178093e-09,0.00023353125,2.353672812205332e-14,0.005,0.00014169656228341665,1.989387811573218e-09,2.8406396009374695e-14,0.0054687500000000005,mouse_IgG2bk,HCC22-088-P4-S2_1i_rep,mouse_IgG2bk
0.08149303929290748,4.2077431094966755e-08,0.00023353125,3.383959779057477e-13,0.005,0.00013172659933837234,4.909033627746122e-08,3.9479530755670567e-13,0.0054687500000000005,FCGR3A-1,HCC22-088-P4-S2_1i_rep,FCGR3A
0.0630296212290051,1.663948370189683e-05,0.00023353125,1.0729029664702239e-08,0.005,0.00013026972610551027,1.878651385698029e-05,1.2113420589179947e-08,0.0054687500000000005,mouse_IgG2a,HCC22-088-P4-S2_1i_rep,mouse_IgG2a
0.05283315996462001,0.00024832984991651763,0.00023353125,6.387043723909969e-07,0.005,0.00011866739064433947,0.00027161077334619116,6.985829073026528e-07,0.0054687500000000005,CXCR5-1,HCC22-088-P4-S2_1i_rep,CXCR5
0.025254369022534296,0.04668711391100766,0.00023353125,0.012098253012065463,0.025,0.0001184819283036054,0.049516635966220246,0.012831480467342157,0.026515151515151516,PAX5-1,HCC22-088-P4-S2_1i_rep,PAX5
0.023800745014072262,0.05674044218323515,0.00023353125,0.018040966138935688,0.045,0.00011765923082595407,0.05840927871803619,0.018571582790080855,0.04632352941176471,mouse_IgG1k,HCC22-088-P4-S2_1i_rep,mouse_IgG1k
0.015305091573574556,0.15225637942262837,0.00023353125,0.07670390704733365,0.1,0.00011724651212602728,0.15225637942262837,0.07670390704733365,0.1,CD274-1,HCC22-088-P4-S2_1i_rep,CD274
0.7572222207556853,0.0,0.00048184028,0.0,0.005,0.0006734837879055726,0.0,0.0,0.00603448275862069,KRT5-1,HCC22-088-P5-S1,KRT5
0.7016265099237166,0.0,0.00048184028,0.0,0.005,0.0006447890238847566,0.0,0.0,0.00603448275862069,VIM-1,HCC22-088-P5-S1,VIM
0.6649624619688291,0.0,0.00048184028,0.0,0.005,0.0005372976853475362,0.0,0.0,0.00603448275862069,ACTA2-1,HCC22-088-P5-S1,ACTA2
0.5913938818018999,0.0,0.00048184028,0.0,0.005,0.0005156560334248563,0.0,0.0,0.00603448275862069,PECAM1-1,HCC22-088-P5-S1,PECAM1
0.5203464605880161,0.0,0.00048184028,0.0,0.005,0.0005505335625230186,0.0,0.0,0.00603448275862069,CD40-1,HCC22-088-P5-S1,CD40
0.5011798841583398,0.0,0.00048184028,0.0,0.005,0.00049173779488398,0.0,0.0,0.00603448275862069,EPCAM-1,HCC22-088-P5-S1,EPCAM
0.4592767858381424,0.0,0.00048184028,0.0,0.005,0.00048285782659230735,0.0,0.0,0.00603448275862069,CR2-1,HCC22-088-P5-S1,CR2
0.44968964979236326,0.0,0.00048184028,0.0,0.005,0.0005071258923711621,0.0,0.0,0.00603448275862069,CD14-1,HCC22-088-P5-S1,CD14
0.4395735321758426,0.0,0.00048184028,0.0,0.005,0.00043546483724975487,0.0,0.0,0.00603448275862069,BCL2-1,HCC22-088-P5-S1,BCL2
0.4378188352106969,0.0,0.00048184028,0.0,0.005,0.0004500319587983003,0.0,0.0,0.00603448275862069,CD163-1,HCC22-088-P5-S1,CD163
0.3998791613096157,0.0,0.00048184028,0.0,0.005,0.00046302042998613076,0.0,0.0,0.00603448275862069,CD4-1,HCC22-088-P5-S1,CD4
0.3950367280040384,0.0,0.00048184028,0.0,0.005,0.0004679397743336925,0.0,0.0,0.00603448275862069,CD3E-1,HCC22-088-P5-S1,CD3E
0.3788826404397644,0.0,0.00048184028,0.0,0.005,0.000454911154893868,0.0,0.0,0.00603448275862069,CD27-1,HCC22-088-P5-S1,CD27
0.3652115501876905,0.0,0.00048184028,0.0,0.005,0.00038882183072712405,0.0,0.0,0.00603448275862069,CCR7-1,HCC22-088-P5-S1,CCR7
0.35016956287389767,0.0,0.00048184028,0.0,0.005,0.0004463820834547144,0.0,0.0,0.00603448275862069,PDCD1-1,HCC22-088-P5-S1,PDCD1
